sno,aff_no_school_code,state_district,school_head_name,address,website
492,"Aff. No. :1620005
Sch. Code:24010","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : GOVT. MODEL SCHOOL
Head/Principal Name: Sarbjit Singh","Address : USMAN WALA, P.O. ARIBKE, BLOCK FEROZEPUR
Website :"
493,"Aff. No. :1620002
Sch. Code:24007","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : GOVT. MODEL SCHOOL
Head/Principal Name: JASBIR LAL","Address : CHAK MOCHAN WALA, DISTT. FEROZEPUR, PUNJAB
Website :"
494,"Aff. No. :1620003
Sch. Code:24008","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : GOVT. MODEL SCHOOL
Head/Principal Name: Jasbir lal","Address : GUDDARDHANDI, FEROZEPUR, PUNJAB
Website :"
495,"Aff. No. :1620009
Sch. Code:24004","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : GOVT. MODEL SCHOOL
Head/Principal Name: GURBINDER SINGH","Address : VILLAGE DHRANGWALA, BLOCK - ABOHAR, DISTT FEROZEPUR, PUNJAB
Website :"
496,"Aff. No. :1620010
Sch. Code:24005","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : GOVT. MODEL SCHOOL
Head/Principal Name: RAJNISH","Address : GIDDERNWALI, BLOCK - KHUHIAN SARVER
Website :"
497,"Aff. No. :1600002
Sch. Code:24526","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : PM SHRI KENDRIYA VIDYALAYA NO 1
Head/Principal Name: SEEMA SINGH","Address : FEROZEPUR CANTT PUNJAB
Website : https://no1ferozepur.kvs.ac.in/"
498,"Aff. No. :1600028
Sch. Code:24547","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : PM SHRI KENDRIYA VIDYALAYA
Head/Principal Name: KARAMJIT SINGH NAIN","Address : MILITARY STATION, FAZILKA ROAD ABOHAR PUNJAB
Website : www.ABOHAR.KVS.AC.IN"
499,"Aff. No. :1600031
Sch. Code:24550","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : PM SHRI KENDRIYA VIDYALAYA NO 2
Head/Principal Name: GURDEEP SINGH","Address : FEROZEPUR CANTT PUNJAB
Website : https://no2ferozepur.kvs.ac.in/"
500,"Aff. No. :1620029
Sch. Code:20912","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : SUNSHINE MODERN CANTONMENT BOARD SCHOOL
Head/Principal Name: JAGDISH SINGH","Address : SETHI ROAD, FEROZPUR CANTT. PUNJAB
Website : https://sunshinemcbschool.com/"
501,"Aff. No. :1630016
Sch. Code:20015","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : L R S D A V SR SEC MODEL SCHOOL
Head/Principal Name: SMITA SHARMA","Address : ABOHAR DISTT FEROZEPUR PUNJAB
Website : www.davabh.org"
502,"Aff. No. :1630171
Sch. Code:20172","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : GURU RAM DASS PUBLIC SCHOOL
Head/Principal Name: KHUSHWANT SINGH","Address : SHAHDEENWALA PO LUMBRIWALA DISTT FIROZPUR PUNJAB
Website : www.grdpsfzr.org"
503,"Aff. No. :1630151
Sch. Code:20138","State : PUNJAB
District : FEROZEPUR",Secondary Level,"Name : COLONEL OXFD SCHOOL
Head/Principal Name: VIPUL KUMAR","Address : KM.7 HANUMANGARH ROAD ABOHAR FEROZEPUR PUNJAB
Website : www.coschool.in"
504,"Aff. No. :1630164
Sch. Code:20158","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : SHAH BALWANT RAI D A V PUBLIC SCHOOL
Head/Principal Name: Jaswinder Kaur Gogar","Address : KHOSA DAL SINGH ROAD, TALWANDI BHAI DISTT FEROZPUR PUNJAB
Website : www.sbrdav.org"
505,"Aff. No. :1630087
Sch. Code:20083","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : LATE ISHAR DAS GUMBER DAV CENTENARY PUBLIC SCHOOL
Head/Principal Name: Ritu Bhatnagar","Address : JALALABAD(WEST) DISTT:- FEROZPUR PUNJAB
Website : http://lidgdavjbd.in/"
506,"Aff. No. :1630091
Sch. Code:20086","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : LALA SARAN DASS BOOTA RAM AGGARWAL SARVHITKARI VIDYA MANDIR
Head/Principal Name: MADHU SHARMA","Address : ABOHAR ROAD MADHAV NAGRI FAZILKA PUNJAB
Website : www.sarvhitkarifazilka.org"
507,"Aff. No. :1630092
Sch. Code:20088","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : SAHID GANJ PUBLIC SCHOOL
Head/Principal Name: SANJEEV JAIN","Address : MUDKI DISTT FEROZPUR PUNJAB
Website : www.sgpsmudki.in"
508,"Aff. No. :1630129
Sch. Code:20124","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : R K G DAV SENIOR SECONDARY PUBLIC SCHOOL
Head/Principal Name: AMIT OBEROI","Address : FARIDKAT ROAD GURU HAR SAHAI FEROZEPUR PUNJAB
Website : www.rkgdav.com"
509,"Aff. No. :1630118
Sch. Code:20119","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : H M DAV PUBLIC SCHOOL
Head/Principal Name: Anoop Chauhan","Address : MALWAL ROAD FEROZPUR CITY PUNJAB
Website : http://hmdavfirozpur.in"
510,"Aff. No. :1630135
Sch. Code:20129","State : PUNJAB
District : FEROZEPUR",Senior Secondary Level,"Name : SMT KARAM BAI DAV CENT.PUB SCH
Head/Principal Name: NEETU ANEJA","Address : MALOUT ROAD FAZILIKA PUNJAB
Website : www.skbdavfazilka.in"
