2026-05-21 18:11:52,085 | INFO | Page 1
2026-05-21 18:11:56,033 | INFO | Total rows so far: 100
2026-05-21 18:11:59,075 | INFO | Page 2
2026-05-21 18:12:02,851 | INFO | Total rows so far: 200
2026-05-21 18:12:05,912 | INFO | Page 3
2026-05-21 18:12:09,801 | INFO | Total rows so far: 300
2026-05-21 18:12:12,846 | INFO | Page 4
2026-05-21 18:12:16,620 | INFO | Total rows so far: 400
2026-05-21 18:12:19,670 | INFO | Page 5
2026-05-21 18:12:23,452 | INFO | Total rows so far: 500
2026-05-21 18:12:26,490 | INFO | Page 6
2026-05-21 18:12:30,535 | INFO | Total rows so far: 600
2026-05-21 18:12:33,591 | INFO | Page 7
2026-05-21 18:12:37,585 | INFO | Total rows so far: 700
2026-05-21 18:12:40,618 | INFO | Page 8
2026-05-21 18:12:42,609 | INFO | Total rows so far: 752
2026-05-21 18:12:42,616 | INFO | Last page reached
2026-05-21 18:12:42,627 | INFO | Saved 752 rows
2026-05-21 18:12:42,627 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_RANCHI.csv
2026-05-21 18:13:36,944 | INFO | Starting REGION WISE scrape
2026-05-21 18:13:39,974 | INFO | Clicked Region Wise radio
2026-05-21 18:15:04,981 | INFO | Selected region: RAIPUR
2026-05-21 18:15:07,138 | INFO | Search clicked successfully
2026-05-21 18:15:12,139 | INFO | Setting entries per page to 100
2026-05-21 18:15:15,230 | INFO | Page 1
2026-05-21 18:15:19,555 | INFO | Total rows so far: 100
2026-05-21 18:15:22,602 | INFO | Page 2
2026-05-21 18:15:26,918 | INFO | Total rows so far: 200
2026-05-21 18:15:29,959 | INFO | Page 3
2026-05-21 18:15:33,824 | INFO | Total rows so far: 300
2026-05-21 18:15:36,862 | INFO | Page 4
2026-05-21 18:15:40,711 | INFO | Total rows so far: 400
2026-05-21 18:15:43,750 | INFO | Page 5
2026-05-21 18:15:47,745 | INFO | Total rows so far: 500
2026-05-21 18:15:50,783 | INFO | Page 6
2026-05-21 18:15:54,714 | INFO | Total rows so far: 600
2026-05-21 18:15:57,747 | INFO | Page 7
2026-05-21 18:16:00,190 | INFO | Total rows so far: 663
2026-05-21 18:16:00,207 | INFO | Last page reached
2026-05-21 18:16:00,219 | INFO | Saved 663 rows
2026-05-21 18:16:00,219 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_RAIPUR.csv
2026-05-21 18:18:57,041 | INFO | Starting REGION WISE scrape
2026-05-21 18:19:00,071 | INFO | Clicked Region Wise radio
2026-05-21 18:19:12,559 | INFO | Selected region: AHMEDABAD
2026-05-21 18:19:14,682 | INFO | Search clicked successfully
2026-05-21 18:19:19,685 | INFO | Setting entries per page to 100
2026-05-21 18:19:22,774 | INFO | Page 1
2026-05-21 18:19:26,702 | INFO | Total rows so far: 100
2026-05-21 18:19:29,754 | INFO | Page 2
2026-05-21 18:19:33,675 | INFO | Total rows so far: 200
2026-05-21 18:19:36,719 | INFO | Page 3
2026-05-21 18:19:40,619 | INFO | Total rows so far: 300
2026-05-21 18:19:43,666 | INFO | Page 4
2026-05-21 18:19:47,562 | INFO | Total rows so far: 400
2026-05-21 18:19:50,601 | INFO | Page 5
2026-05-21 18:19:54,529 | INFO | Total rows so far: 500
2026-05-21 18:19:57,576 | INFO | Page 6
2026-05-21 18:20:01,453 | INFO | Total rows so far: 600
2026-05-21 18:20:04,494 | INFO | Page 7
2026-05-21 18:20:08,330 | INFO | Total rows so far: 700
2026-05-21 18:20:11,368 | INFO | Page 8
2026-05-21 18:20:13,770 | INFO | Total rows so far: 759
2026-05-21 18:20:13,778 | INFO | Last page reached
2026-05-21 18:20:13,789 | INFO | Saved 759 rows
2026-05-21 18:20:13,789 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_AHMEDABAD.csv
2026-05-21 18:24:52,997 | INFO | Starting REGION WISE scrape
2026-05-21 18:24:56,027 | INFO | Clicked Region Wise radio
2026-05-21 18:25:09,554 | INFO | Selected region: Chennai
2026-05-21 18:25:11,724 | INFO | Search clicked successfully
2026-05-21 18:25:16,725 | INFO | Setting entries per page to 100
2026-05-21 18:25:19,810 | INFO | Page 1
2026-05-21 18:25:23,708 | INFO | Total rows so far: 100
2026-05-21 18:25:26,788 | INFO | Page 2
2026-05-21 18:25:30,568 | INFO | Total rows so far: 200
2026-05-21 18:25:33,635 | INFO | Page 3
2026-05-21 18:25:37,404 | INFO | Total rows so far: 300
2026-05-21 18:25:40,459 | INFO | Page 4
2026-05-21 18:25:44,413 | INFO | Total rows so far: 400
2026-05-21 18:25:47,467 | INFO | Page 5
2026-05-21 18:25:51,446 | INFO | Total rows so far: 500
2026-05-21 18:25:54,502 | INFO | Page 6
2026-05-21 18:25:58,344 | INFO | Total rows so far: 600
2026-05-21 18:26:01,414 | INFO | Page 7
2026-05-21 18:26:05,361 | INFO | Total rows so far: 700
2026-05-21 18:26:08,418 | INFO | Page 8
2026-05-21 18:26:12,260 | INFO | Total rows so far: 800
2026-05-21 18:26:15,325 | INFO | Page 9
2026-05-21 18:26:19,162 | INFO | Total rows so far: 900
2026-05-21 18:26:22,245 | INFO | Page 10
2026-05-21 18:26:26,183 | INFO | Total rows so far: 1000
2026-05-21 18:26:29,240 | INFO | Page 11
2026-05-21 18:26:33,094 | INFO | Total rows so far: 1100
2026-05-21 18:26:36,164 | INFO | Page 12
2026-05-21 18:26:39,979 | INFO | Total rows so far: 1200
2026-05-21 18:26:43,035 | INFO | Page 13
2026-05-21 18:26:46,892 | INFO | Total rows so far: 1300
2026-05-21 18:26:49,950 | INFO | Page 14
2026-05-21 18:26:54,005 | INFO | Total rows so far: 1400
2026-05-21 18:26:57,068 | INFO | Page 15
2026-05-21 18:27:00,994 | INFO | Total rows so far: 1500
2026-05-21 18:27:04,048 | INFO | Page 16
2026-05-21 18:27:07,893 | INFO | Total rows so far: 1600
2026-05-21 18:27:10,952 | INFO | Page 17
2026-05-21 18:27:14,978 | INFO | Total rows so far: 1700
2026-05-21 18:27:18,034 | INFO | Page 18
2026-05-21 18:27:22,003 | INFO | Total rows so far: 1800
2026-05-21 18:27:25,078 | INFO | Page 19
2026-05-21 18:27:28,912 | INFO | Total rows so far: 1900
2026-05-21 18:27:31,968 | INFO | Page 20
2026-05-21 18:27:35,911 | INFO | Total rows so far: 2000
2026-05-21 18:27:38,967 | INFO | Page 21
2026-05-21 18:27:42,784 | INFO | Total rows so far: 2100
2026-05-21 18:27:45,829 | INFO | Page 22
2026-05-21 18:27:47,531 | INFO | Total rows so far: 2143
2026-05-21 18:27:47,544 | INFO | Last page reached
2026-05-21 18:27:47,559 | INFO | Saved 2143 rows
2026-05-21 18:27:47,559 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Chennai.csv
2026-05-21 18:31:57,137 | INFO | Starting REGION WISE scrape
2026-05-21 18:32:00,167 | INFO | Clicked Region Wise radio
2026-05-21 18:33:57,154 | INFO | Selected region: Guwahati
2026-05-21 18:33:59,360 | INFO | Search clicked successfully
2026-05-21 18:34:04,361 | INFO | Setting entries per page to 100
2026-05-21 18:34:07,447 | INFO | Page 1
2026-05-21 18:34:11,918 | INFO | Total rows so far: 100
2026-05-21 18:34:14,972 | INFO | Page 2
2026-05-21 18:34:19,225 | INFO | Total rows so far: 200
2026-05-21 18:34:22,275 | INFO | Page 3
2026-05-21 18:34:26,101 | INFO | Total rows so far: 300
2026-05-21 18:34:29,161 | INFO | Page 4
2026-05-21 18:34:33,186 | INFO | Total rows so far: 400
2026-05-21 18:34:36,260 | INFO | Page 5
2026-05-21 18:34:40,251 | INFO | Total rows so far: 500
2026-05-21 18:34:43,299 | INFO | Page 6
2026-05-21 18:34:47,178 | INFO | Total rows so far: 600
2026-05-21 18:34:50,224 | INFO | Page 7
2026-05-21 18:34:54,382 | INFO | Total rows so far: 700
